id;title;title_short;redundant;preferred_version;hardware;aga;ntsc;scale;vshift;hshift;killaga;gamepad;lightgun;note;issues;hack;release_date;country;language;developer;publisher;players;slave_args;slave_version;slave_path;archive_path;category;subcategory;hol_id;lemon_id
game--dynastywars--dynastywars;Dynasty Wars;Dynasty Wars;;;OCS;;2;;;;;;;;;;1990;;English;Tiertex;Capcom, U.S. Gold;2;;v1.1;DynastyWars/DynastyWars.slave;game/DynastyWars_v1.1_0862.lha;Game;Beat'em Up;465;359
game--dune--dune;Dune;Dune;;;OCS;;0;5;20;;;;;;;;1992;;English;Cryo;Virgin;1;;v3.1;Dune/Dune.Slave;game/Dune_v3.1_1156.lha;Game;Adventure - Strategy;439;354
game--defenseurcouronne2cd32fr--defenseurcouronne2cd32fr;Défenseur De La Couronne II;Défenseur De La Couronne II;;game--defenderofthecrown2cd32--defenderofthecrown2cd32;AGA/CD32;1;4;;;;;;;;;;1993;;French;Master Designer Software;Commodore;1;;v1.2;DefenseurCouronne2CD32Fr/DefenseurCouronne2CD32Fr.slave;game/DefenseurDeLaCouronne2_v1.2_CD32_Fr.lha;Game;Adventure - Strategy;306;3972
game--dragonflight--dragonflight;Dragonflight;Dragonflight;;;OCS;;0;5;;;;;;;;;1990;;English;Thalion;Thalion;1;;v1.5;Dragonflight/Dragonflight.Slave;game/Dragonflight_v1.5_2098.lha;Game;RPG;412;2004
game--darkman--darkman;Darkman;Darkman;;;OCS;;0;5;;;;;;;;;1991;;English;Ocean;Ocean;1;;v1.2;Darkman/Darkman.slave;game/Darkman_v1.2_1564.lha;Game;Action - Multi-Type;276;305
game--dinowarsde--dinowarsde;Dino Wars;Dino Wars;;game--dinowars--dinowars;OCS;;2;;;;;;;;;;1991;;German;DigiTek;DigiTek, Magic Bytes;2;;v1.1;DinoWarsDe/DinoWarsDe.Slave;game/DinoWars_v1.1_De.lha;Game;Board Game;358;320
game--ladiosadecozumeles--ladiosadecozumeles;La Diosa De Cozumel;Diosa De Cozumel;;;OCS;;0;5;;;;;;;;;1990;;Spanish;Aventuras AD;Aventuras AD;1;;v1.0;LaDiosaDeCozumelEs/LaDiosaDeCozumelEs.slave;game/DiosaDeCozumel_v1.0_Es.lha;Game;Adventure - Graphic;360;2055
game--dragonwarsde--dragonwarsde;Dragon Wars;Dragon Wars;;game--dragonwars--dragonwars;OCS;;2;;;;;;;;;;1990;;German;Interplay;Interplay;1;;v1.3;DragonWarsDe/DragonWarsDe.slave;game/DragonWars_v1.3_De.lha;Game;RPG - First Person Dungeon;411;345
game--dragonfighter--dragonfighter;Dragon Fighter;Dragon Fighter;;;OCS;;0;4;0;;;;;;;;1991;;English;Idea Games;Idea Games;1;;v1.2;DragonFighter/DragonFighter.Slave;game/DragonFighter_v1.2_1023.lha;Game;Shoot'em Up - Horizontal;405;1737
game--kathedralede--kathedralede;Die Kathedrale;Kathedrale;;;OCS;;0;;;;;;;;;;1991;;German;Weltenschmiede;Software 2000;1;;v1.0;KathedraleDe/KathedraleDe.slave;game/Kathedrale_v1.0_De_0518.lha;Game;;2550;-2
game--donaldducksplayground--donaldducksplayground;Donald Duck's Playground;Donald Duck's Playground;;;OCS;;2;;;;;;;;;;1986;;English;Sierra;Sierra;1;;v1.0;DonaldDucksPlayground/DonaldDucksPlayground.Slave;game/DonaldDucksPlayground_v1.0.lha;Game;;385;1423
game--darkfusion--darkfusion;Dark Fusion;Dark Fusion;;;OCS;;0;5;;;;;;;;;1989;;English;ESP;Gremlin;1;;v1.0;DarkFusion/DarkFusion.Slave;game/DarkFusion_v1.0_2163.lha;Game;;271;1935
game--dragontiles--dragontiles;Dragon Tiles;Dragon Tiles;;;OCS;;0;;;;;;;;;;1992;;English;Steve Smith;CLR Licenceware;1;;v1.0;DragonTiles/DragonTiles.Slave;game/DragonTiles_v1.0.lha;Game;;4975;3273
game--dungeonsofavalon2--dungeonsofavalon2;Dungeons of Avalon II: The Island of Darkness;Dungeons of Avalon II;;;OCS;;0;5;;;;;;;;;1992;;English;Zeret;Amiga Mania, CompuTec Verlag;1;;v1.1;DungeonsOfAvalon2/DungeonsOfAvalon2.Slave;game/DungeonsOfAvalon2_v1.1_1957.lha;Game;RPG - First Person Dungeon;450;2919
game--dragonspirit--dragonspirit;Dragon Spirit;Dragon Spirit;;;OCS;;0;4;0;;;;;;;;1989;;English;Consult;Domark, Tengen;1;CUSTOM3=1;v1.3;DragonSpirit/DragonSpirit.Slave;game/DragonSpirit_v1.3_1545.lha;Game;Shoot'em Up - Vertical;409;343
game--driller--driller;Driller;Driller;;;OCS;;2;;;;;;;;;;1988;;English;Major Developments;MicroStatus;1;;v2.2;Driller/Driller.slave;game/Driller_v2.2_2256.lha;Game;Action Adventure;434;1393
game--verteidigerkrone2cd32de--verteidigerkrone2cd32de;Verteidiger Der Krone II;Verteidiger Der Krone II;;game--defenderofthecrown2cd32--defenderofthecrown2cd32;AGA/CD32;1;4;;;;;;;;;;1993;;German;Master Designer Software;Commodore;1;;v1.2;VerteidigerKrone2CD32De/VerteidigerKrone2CD32De.slave;game/VerteidigerDerKrone2_v1.2_CD32_De.lha;Game;Adventure - Strategy;306;3972
game--dejavuntsc--dejavuntsc;Deja Vu: A Nightmare Comes True!!;Deja Vu;;;OCS;;4;;;;;;;;;;1986;;English;Pacesetter Laboratories;Mindscape;1;;v1.2;DejaVuNTSC/DejaVuNTSC.slave;game/DejaVu_v1.2_NTSC_1832.lha;Game;Adventure;310;1424
game--dungeonquest--dungeonquest;Dungeon Quest;Dungeon Quest;;;OCS;;2;;;;;;;;;;1989;;English;Image Tech;Gainstar, Image Tech;1;;v1.0;DungeonQuest/DungeonQuest.Slave;game/DungeonQuest_v1.0_0663.lha;Game;Adventure - Graphic;448;2008
game--detroitaga--detroitaga;Detroit;Detroit;;;AGA;1;2;;;;;;;;;;1994;;English;Impressions;Impressions;4 (taking turns);;v1.1;DetroitAGA/DetroitAGA.slave;game/Detroit_v1.1_AGA.lha;Game;Simulation - Business;339;361
game--drdoomsrevengentsc2disk--drdoomsrevengentsc2disk;Dr. Doom's Revenge!;Dr. Doom's Revenge!;;;OCS;;4;;;;;;;;;;1989;;English;Paragon;Empire, Medalist, Paragon;1;;v1.1;DrDoomsRevengeNTSC2Disk/DrDoomsRevengeNTSC2Disk.Slave;game/DrDoomsRevenge_v1.1_NTSC_2Disk_1496.lha;Game;;377;1289
game--damagepreview--damagepreview;Damage: The Sadistic Butchering of Humanity;Damage;1;game--damage--damage;OCS;;0;;;;;1;;;;;1996;;English;Suomi-Peli;Crystal Interactive, Suomi-Peli;1;;v1.0;DamagePreview/DamagePreview.Slave;game/DamagePreview_v1.0.lha;Game;;3407;3530
game--deep--deep;The Deep;Deep;;;OCS;;2;;;;;;;;;;1988;;English;Emerald Software;U.S. Gold;2;;v1.0;Deep/Deep.Slave;game/Deep_v1.0.lha;Game;;302;1296
game--drakkhenimagede--drakkhenimagede;Drakkhen;Drakkhen;1;game--drakkhenfilesntsc--drakkhenfilesntsc;OCS;;2;;;;;;;;;;1990;;German;Infogrames;Draconian, Infogrames;1;DATA=data;v1.4;DrakkhenImageDe/DrakkhenImageDe.Slave;game/Drakkhen_v1.4_De_Image_0458.lha;Game;RPG;423;350
game--deathknightsofkrynn--deathknightsofkrynn;Death Knights of Krynn;Death Knights of Krynn;;;OCS;;2;;;;;;;;;;1991;;English;SSI Special Projects Group;SSI;1;;v1.1;DeathKnightsOfKrynn/DeathKnightsOfKrynn.Slave;game/DeathKnightsOfKrynn_v1.1_0987.lha;Game;RPG;289;310
game--drakkhenimage--drakkhenimage;Drakkhen;Drakkhen;1;game--drakkhenfilesntsc--drakkhenfilesntsc;OCS;;2;;;;;;;;;;1990;;English;Infogrames;Draconian, Infogrames;1;DATA=data;v1.4;DrakkhenImage/DrakkhenImage.Slave;game/Drakkhen_v1.4_Image_0769.lha;Game;RPG;423;350
game--denaris1disk--denaris1disk;Denaris;Denaris;;;OCS;;0;5;10;;;;;;;;1989;;English;Factor 5;Rainbow Arts;2 (taking turns);;v2.0;Denaris1Disk/Denaris1Disk.Slave;game/Denaris_v2.0_1Disk_2166.lha;Game;Shoot'em Up - Horizontal;325;317
game--dragontiles2--dragontiles2;Dragon Tiles II: The Tournament;Dragon Tiles II;;;OCS;;0;;;;;;;;;;1993;;English;Outer Limits;Software Circus;1;;v1.0;DragonTiles2/DragonTiles2.Slave;game/DragonTiles2_v1.0.lha;Game;;410;-2
game--ruesselsheimagade--ruesselsheimagade;Rüsselsheim;Rüsselsheim;;game--detroitaga--detroitaga;AGA;1;2;;;;;;;;;;1994;;German;Impressions;Impressions;4 (taking turns);;v1.1;RuesselsheimAGADe/RuesselsheimAGADe.slave;game/Ruesselsheim_v1.1_AGA_De_2215.lha;Game;Simulation - Business;339;361
game--defenderofthecrown2cd32--defenderofthecrown2cd32;Defender of the Crown II;Defender of the Crown II;;;AGA/CD32;1;4;;;;;1;;;;;1993;;English;Master Designer Software;Commodore;1;CUSTOM1=1;v1.2;DefenderOfTheCrown2CD32/DefenderOfTheCrown2CD32.slave;game/DefenderOfTheCrown2_v1.2_CD32.lha;Game;Adventure - Strategy;306;3972
game--dunefr--dunefr;Dune;Dune;;game--dune--dune;OCS;;0;5;20;;;;;;;;1992;;French;Cryo;Virgin;1;;v3.1;DuneFr/DuneFr.Slave;game/Dune_v3.1_Fr_2393.lha;Game;Adventure - Strategy;439;354
game--dgenerationaga--dgenerationaga;D/Generation;D/Generation;1;game--dgeneration--dgeneration;AGA;1;2;;;;;;;;;;1993;;English;Abersoft;Mindscape;1;;v2.3;DGenerationAGA/DGenerationAGA.slave;game/DGeneration_v2.3_AGA_0457.lha;Game;Action Adventure;3557;2735
game--damage--damage;Damage: The Sadistic Butchering of Humanity;Damage;;;OCS;;0;;;;;1;;;;;1996;;English;Suomi-Peli;Crystal Interactive, Suomi-Peli;1;;v1.2;Damage/Damage.slave;game/Damage_v1.2.lha;Game;;3407;3530
game--dizzydice--dizzydice;Dizzy Dice;Dizzy Dice;;;OCS;;0;5;;;;;;;;;1990;;English;Rainbow Arts;Rainbow Arts, Smash 16;1;;v1.0;DizzyDice/DizzyDice.Slave;game/DizzyDice_v1.0.lha;Game;;371;1996
game--dgeneration--dgeneration;D/Generation;D/Generation;;;OCS;;2;;;;;;;;;;1992;;English;Abersoft;Mindscape;1;;v2.2;DGeneration/DGeneration.slave;game/DGeneration_v2.2_0677.lha;Game;Action Adventure;256;1734
game--mrdorunrunfiles--mrdorunrunfiles;DO! Run Run;DO! Run Run;;;OCS;;0;5;;;;;;;;;1990;;English;Electrocoin;Electrocoin;2 (taking turns);;v1.0;MrDoRunRunFiles/MrDoRunRunFiles.Slave;game/MrDoRunRun_v1.0_Files.lha;Game;;376;1618
game--darius+--darius+;Darius+;Darius+;;;OCS;;0;;;;;;;;;;1989;;English;Softek;The Edge;1;;v1.1;Darius+/Darius+.Slave;game/Darius+_v1.1_2303.lha;Game;Shoot'em Up - Horizontal;268;1730
game--defendersoftheearth--defendersoftheearth;Defenders of the Earth;Defenders of the Earth;;;OCS;;0;;;;;;;;;;1990;;English;Enigma Variations;Enigma Variations;1;CUSTOM3=1;v1.2;DefendersOfTheEarth/DefendersOfTheEarth.slave;game/DefendersOfTheEarth_v1.2_0456.lha;Game;;308;1297
game--defenderofthecrown--defenderofthecrown;Defender of the Crown;Defender of the Crown;1;game--defenderofthecrownntsc--defenderofthecrownntsc;OCS;;4;;;;;;;;;;1986;;English;Master Designer Software;Cinemaware;1;;v3.1;DefenderOfTheCrown/DefenderOfTheCrown.Slave;game/DefenderOfTheCrown_v3.1_0317.lha;Game;Adventure - Strategy;305;313
game--drachenvonlaasde--drachenvonlaasde;Die Drachen Von Laas;Drachen Von Laas;;;OCS;;2;;;;;;;;;;1991;;German;Attic;Attic, Dragonware;1;;v1.01;DrachenVonLaasDe/DrachenVonLaasDe.slave;game/DrachenVonLaas_v1.01_De.lha;Game;Adventure - Graphic;402;2669
game--dragonslairescapefast--dragonslairescapefast;Dragon's Lair: Escape From Singe's Castle;Dragon's Lair: Escape From Singe's Castle;1;game--dragonslair&escapefstntsc--dragonslair&escapefstntsc;OCS;;2;;;;;;;;;;1990;;English;Visionary Design;Visionary;1;;v1.2a;DragonsLairEscapeFast/DragonsLairEscapeFast.slave;game/DragonsLairEscapeFromSingesCastle_v1.2a_Fast_0980.lha;Game;Action Adventure;416;346
game--darksidentsc--darksidentsc;Dark Side;Dark Side;1;game--darkside--darkside;OCS;;3;;;;;;;;;;1989;;English;Major Developments;MicroStatus, Spotlight;1;;v2.0;DarkSideNTSC/DarkSideNTSC.Slave;game/DarkSide_v2.0_NTSC_1424.lha;Game;Action Adventure;275;1936
game--deconstructionaga--deconstructionaga;Deconstruction;Deconstruction;;;AGA;1;0;;;;;;;;;;1996;;English;Brain.Lego;Brain.Lego;1;;v1.2;DeconstructionAGA/DeconstructionAGA.Slave;game/Deconstruction_v1.2_AGA.lha;Game;;5574;-2
game--dragonstonecd32--dragonstonecd32;Dragonstone;Dragonstone;1;game--dragonstone--dragonstone;AGA/CD32;1;0;;;;;1;;;;;1994;;English, German, French;Core Design;Core Design;1;;v1.0;DragonstoneCD32/DragonstoneCD32.slave;game/Dragonstone_V1.0_CD32.lha;Game;Action RPG;421;525
game--deepspace--deepspace;Deep Space;Deep Space;;;OCS;;0;;;;;;;;;;1986;;English;Psygnosis;Psygnosis;1;;v1.2;DeepSpace/DeepSpace.slave;game/DeepSpace_v1.2.lha;Game;;301;2361
game--defenderratsoft--defenderratsoft;Defender;Defender;;;OCS;;0;5;24;;;;;;;;1994;;English;Ratsoft;Shareware;2 (taking turns);;v1.0;DefenderRatsoft/DefenderRatsoft.slave;game/Defender_v1.0_Ratsoft.lha;Game;;3890;2501
game--daysofthunder--daysofthunder;Days of Thunder;Days of Thunder;;;OCS;;2;;;;;;;;;;1990;;English;Creative Materials;Mindscape;2;;v2.0;DaysOfThunder/DaysOfThunder.slave;game/DaysOfThunder_v2.0_0285.lha;Game;Racing;285;308
game--damoclesntsc--damoclesntsc;Damocles: Mercenary II;Damocles;1;game--damocles--damocles;OCS;;3;;;;;;;;;;1990;;English;Novagen;Novagen;1;;v1.3;DamoclesNTSC/DamoclesNTSC.slave;game/Damocles_v1.3_NTSC_1192.lha;Game;Action Adventure;2450;1192
game--darkcastlentsc--darkcastlentsc;Dark Castle;Dark Castle;1;game--darkcastle--darkcastle;OCS;;3;;;;;;;;;;1987;;English;Three-Sixty;Three-Sixty;1;;v1.03;DarkCastleNTSC/DarkCastleNTSC.slave;game/DarkCastle_v1.03_NTSC_1459.lha;Game;;269;309
game--damocles--damocles;Damocles: Mercenary II;Damocles;;;OCS;;0;5;;;;;;;;;1990;;English;Novagen;Novagen;1;;v1.3;Damocles/Damocles.slave;game/Damocles_v1.3_0643.lha;Game;Action Adventure;2450;1192
game--denniscd32--denniscd32;Dennis;Dennis;1;game--dennisaga--dennisaga;AGA/CD32;1;0;;;;;1;;;;;1994;;English;Ocean;Ocean;1;;v1.5.2;DennisCD32/DennisCD32.slave;game/Dennis_v1.5.2_CD32.lha;Game;;328;1951
game--dylandogthemurderers--dylandogthemurderers;Dylan Dog: The Murderers;Dylan Dog: The Murderers;;;OCS;;0;5;;;;;;;Faulty install;;1992;;English;Simulmondo;Simulmondo;1;;v2.0;DylanDogTheMurderers/DylanDogTheMurderers.slave;game/DylanDogTheMurderers_v2.0.lha;Game;Action Adventure;460;2370
game--cloudeaga&profidisk--cloudeaga&profidisk;Der Clou!;Clou!;;game--clueaga--clueaga;AGA;1;0;;;;;;;;;;1994;;German;and avoid panic by;Max Design, neo;1;;v1.1;ClouDeAGA&Profidisk/ClouDeAGA&Profidisk.Slave;game/Clou&Profidisk_v1.1_AGA_De.lha;Game;Adventure;4081;2713
game--ducktales--ducktales;DuckTales: The Quest for Gold;DuckTales;;;OCS;;2;;;;;;;;;;1990;;English;Incredible Technologies;Disney, Titus;1;;v1.1;DuckTales/DuckTales.slave;game/DuckTales_v1.1_0299.lha;Game;Action - Multi-Type;437;352
game--disposableherocd32--disposableherocd32;Disposable Hero;Disposable Hero;1;game--disposablehero--disposablehero;AGA/CD32;1;0;5;6;;;;;;;;1994;;English;Boys Without Brains;Gremlin;1;;v1.7;DisposableHeroCD32/DisposableHeroCD32.slave;game/DisposableHero_v1.7_CD32.lha;Game;Shoot'em Up - Horizontal;366;471
game--dgenerationcd32--dgenerationcd32;D/Generation;D/Generation;1;game--dgeneration--dgeneration;AGA/CD32;1;2;;;;;1;;;;;1993;;English;Abersoft;Mindscape;1;;v2.4;DGenerationCD32/DGenerationCD32.slave;game/DGeneration_v2.4_CD32.lha;Game;Action Adventure;257;752
game--dragonslairescapeslow--dragonslairescapeslow;Dragon's Lair: Escape From Singe's Castle;Dragon's Lair: Escape From Singe's Castle;1;game--dragonslair&escapefstntsc--dragonslair&escapefstntsc;OCS;;2;;;;;;;;;;1990;;English;Visionary Design;Visionary;1;;v1.2a;DragonsLairEscapeSlow/DragonsLairEscapeSlow.Slave;game/DragonsLairEscapeFromSingesCastle_v1.2a_Slow_0980.lha;Game;Action Adventure;416;346
game--drmario--drmario;Dr. Mario;Dr. Mario;;;OCS;;0;4;0;;;;;;;;1994;;English;Trash;Trash;2;;v1.0;DrMario/DrMario.slave;game/DrMario_v1.0.lha;Game;Puzzle - Stacking;3865;2820
game--dungeonmaster--dungeonmaster;Dungeon Master;Dungeon Master;;;OCS;;2;;;;;;;;;;1988;;English;FTL;FTL, Mirrorsoft;1;;v2.0;DungeonMaster/DungeonMaster.slave;game/DungeonMaster_v2.0_0833.lha;Game;RPG - First Person Dungeon;441;356
game--dennis--dennis;Dennis;Dennis;1;game--dennisaga--dennisaga;OCS;;0;;;;;1;;;;;1994;;English;Ocean;Ocean;1;;v1.5.2;Dennis/Dennis.slave;game/Dennis_v1.5.2.lha;Game;;326;2806
game--drivinforce--drivinforce;Drivin' Force;Drivin' Force;;;OCS;;0;5;0;;;;;;;;1990;;English;Digital Magic;Digital Magic;1;;v1.1;DrivinForce/DrivinForce.Slave;game/DrivinForce_v1.1_1521.lha;Game;Racing - Arcade;435;1394
game--deviousdesigns--deviousdesigns;Devious Designs;Devious Designs;;;OCS;;0;;;;;;;;;;1991;;English;Baron & Stevenson;Image Works;1;;v1.3;DeviousDesigns/DeviousDesigns.Slave;game/DeviousDesigns_v1.3_0256.lha;Game;;341;1983
game--dragonwars--dragonwars;Dragon Wars;Dragon Wars;;;OCS;;2;;;;;;;;;;1990;;English;Interplay;Interplay;1;;v1.3;DragonWars/DragonWars.slave;game/DragonWars_v1.3_3098.lha;Game;RPG - First Person Dungeon;411;345
game--daleythompsonsoc2disk--daleythompsonsoc2disk;Daley Thompson's Olympic Challenge;Daley Thompson's Olympic;;;OCS;;0;;;;;;;;;;1988;;English;Choice;Ocean;1;;v1.0;DaleyThompsonsOC2Disk/DaleyThompsonsOC2Disk.Slave;game/DaleyThompsonsOlympicChallenge_v1.0_2Disk_0313.lha;Game;Sports - Multi-Event;259;302
game--dojodan--dojodan;Dojo Dan;Dojo Dan;;;OCS;;0;;0;;;;;;;;1992;;English;Psionic;Europress Software;1;;v1.1;DojoDan/DojoDan.Slave;game/DojoDan_v1.1_2503.lha;Game;;381;1220
game--deathknightsofkrynnde--deathknightsofkrynnde;Death Knights of Krynn;Death Knights of Krynn;;game--deathknightsofkrynn--deathknightsofkrynn;OCS;;2;;;;;;;;;;1991;;German;SSI Special Projects Group;SSI;1;;v1.1;DeathKnightsOfKrynnDe/DeathKnightsOfKrynnDe.Slave;game/DeathKnightsOfKrynn_v1.1_De.lha;Game;RPG;289;310
game--deathmaskaga--deathmaskaga;Death Mask;Death Mask;;;AGA;1;0;5;0;;;1;;;;;1994;;English;Apache;Alternative;2;;v1.2;DeathMaskAGA/DeathMaskAGA.slave;game/DeathMask_v1.2_AGA_1326.lha;Game;;290;311
game--darkcentury--darkcentury;Dark Century;Dark Century;;;OCS;;2;;;;;;;;;;1990;;English;Titus;Titus;2;;v1.1;DarkCentury/DarkCentury.Slave;game/DarkCentury_v1.1_0244.lha;Game;;270;1731
game--dalekattack--dalekattack;Dalek Attack;Dalek Attack;;;OCS;;0;5;4;;;;;;;;1993;;English;221b;Admiral, Alternative;2;;v1.2;DalekAttack/DalekAttack.Slave;game/DalekAttack_v1.2_1998.lha;Game;;258;1294
game--deathorgloryde--deathorgloryde;Death or Glory: The Battle of Morgan;Death or Glory;;;OCS;;0;;;;;;;;;;1994;;German;First Step;Software 2000;1;;v1.0;DeathOrGloryDe/DeathOrGloryDe.Slave;game/DeathOrGlory_v1.0_De.lha;Game;Strategy - Tactics;292;3532
game--datastorm--datastorm;Datastorm;Datastorm;;;OCS;;0;5;0;;;1;;;;;1989;;English;Visionary;Visionary;2;;v2.0;Datastorm/Datastorm.Slave;game/Datastorm_v2.0_1555.lha;Game;;281;307
game--drakkhenfilesfr--drakkhenfilesfr;Drakkhen;Drakkhen;;game--drakkhenfilesntsc--drakkhenfilesntsc;OCS;;2;;;;;;;;;;1990;;French;Infogrames;Draconian, Infogrames;1;DATA=data;v1.4;DrakkhenFilesFr/DrakkhenFilesFr.Slave;game/Drakkhen_v1.4_Fr_Files_2558.lha;Game;RPG;423;350
game--darkseedes--darkseedes;Darkseed;Darkseed;;game--darkseed--darkseed;OCS;;0;5;26;;;;;;;;1992;;Spanish;Cyberdreams;Cyberdreams, DRO Soft;1;;v1.5;DarkSeedEs/DarkSeedEs.Slave;game/DarkSeed_v1.5_Es.lha;Game;Adventure - Point & Click;273;304
game--downhillchallengentsc--downhillchallengentsc;Downhill Challenge;Downhill Challenge;;;OCS;;4;;;;;;;;;;1989;;English;Brøderbund;Brøderbund;6 (taking turns);;v1.2;DownhillChallengeNTSC/DownhillChallengeNTSC.Slave;game/DownhillChallenge_v1.2_NTSC.lha;Game;Sports - Winter;400;340
game--bootntsc--bootntsc;Das Boot;Das Boot;;;OCS;;4;;;;;;;;;;1991;;English;Three-Sixty;Mindscape, Three-Sixty;1;;v1.0;BootNTSC/BootNTSC.Slave;game/Boot_v1.0_NTSC_1996.lha;Game;;279;1695
game--disposableherofast--disposableherofast;Disposable Hero;Disposable Hero;1;game--disposablehero--disposablehero;OCS;;0;5;6;;;;;;;;1994;;English;Boys Without Brains;Gremlin;1;;v1.7;DisposableHeroFast/DisposableHeroFast.slave;game/DisposableHero_v1.7_Fast_1367.lha;Game;Shoot'em Up - Horizontal;365;321
game--domanpl--domanpl;Doman;Doman;;;OCS;;0;;;;;;;;;;1995;;Polish;World Software;Mirage Media;2;;v1.4;DomanPl/DomanPl.Slave;game/Doman_v1.4_Pl.lha;Game;;4294;1998
game--deathmask--deathmask;Death Mask;Death Mask;1;game--deathmaskaga--deathmaskaga;OCS;;0;;;;;1;;;;;1994;;English;Apache;Alternative;2;;v1.2;DeathMask/DeathMask.slave;game/DeathMask_v1.2_1326.lha;Game;;290;311
game--doubledragon3--doubledragon3;Double Dragon 3: The Rosetta Stone;Double Dragon 3;;;OCS;;2;;;;;;;;;;1991;;English;Storm;Storm;2;;v1.3;DoubleDragon3/DoubleDragon3.slave;game/DoubleDragon3_v1.3_0321.lha;Game;Beat'em Up;396;337
game--disposablehero--disposablehero;Disposable Hero;Disposable Hero;;;OCS;;0;5;6;;;;;;;;1994;;English;Boys Without Brains;Gremlin;1;;v1.7;DisposableHero/DisposableHero.slave;game/DisposableHero_v1.7_1367.lha;Game;Shoot'em Up - Horizontal;365;321
game--extractorspreviewcd32--extractorspreviewcd32;Extractors: The Hanging Worlds of Zarg;Extractors;1;;AGA/CD32;1;0;;;;;;;;;;1994;;English;Millennium;Millennium;1;;v1.0;ExtractorsPreviewCD32/ExtractorsPreviewCD32.slave;game/ExtractorPreview_v1.0_CD32.lha;Game;;4413;-2
game--darkspyre--darkspyre;DarkSpyre;DarkSpyre;;;OCS;;0;;;;;;;;;;1991;;English;Software Sorcery;Electronic Zoo, Event Horizon;1;;v1.0;DarkSpyre/DarkSpyre.Slave;game/DarkSpyre_v1.0_0111.lha;Game;RPG;278;2733
game--cloude&profidisk--cloude&profidisk;Der Clou!;Clou!;1;game--cloudeaga&profidisk--cloudeaga&profidisk;OCS;;0;;;;;;;;;;1994;;German;and avoid panic by;Max Design, neo;1;;v1.1;ClouDe&Profidisk/ClouDe&Profidisk.Slave;game/Clou&Profidisk_v1.1_De.lha;Game;Adventure;4080;2713
game--darkseedde--darkseedde;Darkseed;Darkseed;;game--darkseed--darkseed;OCS;;0;5;26;;;;;;;;1992;;German;Cyberdreams;Cyberdreams, DRO Soft;1;;v1.5;DarkSeedDe/DarkSeedDe.Slave;game/DarkSeed_v1.5_De.lha;Game;Adventure - Point & Click;273;304
game--dizzycollection--disk2;Dizzy Collection (Disk 2);Dizzy Collection (Disk 2);;;OCS;;0;;;;;;;;;;1991;;English;Highlanders, Optimus;Codemasters;1;;v2.0;DizzyCollection/Disk2.Slave;game/DizzyCollection_v2.0_1348.lha;Game;Compilation - Platform;370;-2
game--dicktracy--dicktracy;Dick Tracy (Titus);Dick Tracy (Titus);;;OCS;;0;;;;;;;;;;1990;;English, German, French, Italian, Spanish;Titus;Titus;1;;v1.0;DickTracy/DickTracy.Slave;game/DickTracy_v1.0.lha;Game;Run & Gun;352;1300
game--dawnpatrol--dawnpatrol;Dawn Patrol;Dawn Patrol;;;OCS;;0;5;;;;;;;;;1994;;English;Rowan;Empire;1;;v1.0;DawnPatrol/DawnPatrol.Slave;game/DawnPatrol_v1.0_1614.lha;Game;;282;1732
game--dragonflightfr--dragonflightfr;Dragonflight;Dragonflight;;game--dragonflight--dragonflight;OCS;;0;5;;;;;;;;;1990;;French;Thalion;Thalion;1;;v1.5;DragonflightFr/DragonflightFr.Slave;game/DragonFlight_v1.5_Fr_2755.lha;Game;RPG;412;2004
game--dragonslair&escapeslwntsc--dragonslair&escapeslwntsc;Dragon's Lair: Escape From Singe's Castle;Dragon's Lair: Escape From Singe's Castle;1;game--dragonslair&escapefstntsc--dragonslair&escapefstntsc;OCS;;3;;;;;;;;;;1989;;English;Visionary Design;ReadySoft;1;;v1.2a;DragonsLair&EscapeSlwNTSC/DragonsLair&EscapeSlwNTSC.slave;game/DragonsLair&EscapeFromSingesCastle_v1.2a_Slow_NTSC.lha;Game;Action Adventure;415;1739
game--dynablaster--dynablaster;Dyna Blaster;Dyna Blaster;;;OCS;;2;;;;;;;;;;1991;;English;Ubi Soft;Hudson Soft, Ubi Soft;5;CUSTOM2=0 CUSTOM3=3;v1.8;DynaBlaster/DynaBlaster.slave;game/DynaBlaster_v1.8_0664.lha;Game;;462;358
game--ddayimpressions--ddayimpressions;D-Day: The Beginning of the End (Impressions);D-Day;;;OCS;;2;;;;;;;;;;1994;;English;Impressions;Impressions;2 (taking turns);;v1.1;DDayImpressions/DDayImpressions.slave;game/DDay_v1.1_Impressions_0455.lha;Game;;287;1733
game--dragonskingdomdemo--dragonskingdomdemo;Dragon's Kingdom (Beta);Dragon's Kingdom;;;OCS;;0;4;-16;;;;;;;;1991;;English;Golden Team;Unreleased;1;;v1.0;DragonsKingdomDemo/DragonsKingdomDemo.Slave;game/DragonsKingdomDemo_v1.0.lha;Game;;4841;3062
game--denaris2disk--denaris2disk;Denaris;Denaris;1;game--denaris1disk--denaris1disk;OCS;;0;5;10;;;;;;;;1989;;English;Factor 5;Rainbow Arts;2 (taking turns);;v2.0;Denaris2Disk/Denaris2Disk.Slave;game/Denaris_v2.0_2Disk_0049.lha;Game;Shoot'em Up - Horizontal;325;317
